,SINCE_DATE,UNITIL_DATE,SPOTIFY_URL
40,2020-07-01,2020-07-30,https://open.spotify.com/track/30rORugIsHvi9IPQjCjlzW?si=vAZ6pHzESJuCV3XWRV1WpQ
41,2020-07-01,2020-07-30,https://open.spotify.com/playlist/37i9dQZF1DX4eRsWYEx9H9?si=cXqq00fKS3mtueeofsyfew
42,2020-07-01,2020-07-30,https://open.spotify.com/track/6JCe9YSVJYi1LCuar0hmuy?si=CBFWHSwYSuqTGEVYAPC3qg
43,2020-07-01,2020-07-30,https://open.spotify.com/track/2jSusUF3coQykgybOU7sqy?si=QWEKEHRFQrau5YZh-Tgh3A
44,2020-07-01,2020-07-30,https://open.spotify.com/track/29pmL6CGRzlV7JpLPQSNry
45,2020-07-01,2020-07-30,https://open.spotify.com/album/6KZgJbhT0wuuksKvbukZIR?si=9pNA5cwISfiL1vW6ukebCA
46,2020-07-01,2020-07-30,https://open.spotify.com/album/05c49JgPmL4Uz2ZeqRx5SP?si=SitLH_8aQs2did9bsgtbGg
47,2020-07-01,2020-07-30,https://open.spotify.com/track/2iZKEK4wJQbfAra1T1Dy2S?si=GrfQSrxCTwCMtLQ12qLgdw
48,2020-07-01,2020-07-30,https://open.spotify.com/playlist/2JPmvpKM0gjqwRp5fDKK42?si=DgEsO1XdSbytusL0g15tgQ
49,2020-07-01,2020-07-30,https://open.spotify.com/track/0QNkVh7nw7KkQSPkjharYW?si=Uz6KEQjOTI-6d58KO0PhOQ
50,2020-07-01,2020-07-30,https://open.spotify.com/playlist/4gcR4P9A6nXoXcx2ezqhJa?si=uV2gPgmQTW-QknRpNqmEhA
51,2020-07-01,2020-07-30,https://open.spotify.com/track/3kmYDhRQO6eZ5u2KRCl08k?si=NbBwwV65QaGiDydMD77p3Q
52,2020-07-01,2020-07-30,https://open.spotify.com/playlist/37i9dQZF1DWYnY33e7En9e?si=veD51obsQF-X8a3ZOvxVow
53,2020-07-01,2020-07-30,https://open.spotify.com/track/4qbiCq2xkNPyojuZFeNeqx?si=Ba--jPNjRkiBI3XKF7tUPA
54,2020-07-01,2020-07-30,https://open.spotify.com/track/39pjjDG9o44eDjkM4BPdiG?si=EOXohhPdT2SZzD6eIZvElg
55,2020-07-01,2020-07-30,https://open.spotify.com/playlist/0ng8iJtE4mVTBIeBF9n2gs?si=qAf0onBqR0--mTSmaDd3YA
56,2020-07-01,2020-07-30,https://open.spotify.com/track/5kZBPhK9LgE99xX3arS4Nk?si=sMGTUZ5lQ1WuQ6s_bdfopg
57,2020-07-01,2020-07-30,https://open.spotify.com/track/0TH40dqWbJV3VNngY6w51Y?si=2HdNiOHdR6SmtpavCTXchA
58,2020-07-01,2020-07-30,https://open.spotify.com/album/4IfW9TyWxqjTWMoSKBEdCK?si=xtUEX-kVQ4Ss5fO0D6VJtQ
59,2020-07-01,2020-07-30,https://open.spotify.com/track/6eQlzwUy3ZKzR9B4UkmPjc?si=MKoIEdWGTvutRWRqrVxfow
60,2020-07-01,2020-07-30,https://open.spotify.com/track/6TJJi1sNzwrUpjlXHXazlz?si=8yk3kDkQTR-0WY1c86fWow
61,2020-07-01,2020-07-30,https://open.spotify.com/show/0qt3HmilnkVnVYyXVN132P?si=lYlWjtPpSpq_HR7uCyR75w
62,2020-07-01,2020-07-30,https://open.spotify.com/track/6FnIiJp2p04cpuDHNr6H71?si=GQi_u5UCTKGEoLWwTrSsxQ
63,2020-07-01,2020-07-30,https://open.spotify.com/track/3aG0gbuvZ1VeVm68d4J6Yq?si=3xdx3vFaS4SP4GMPuHlQHg
64,2020-07-01,2020-07-30,https://open.spotify.com/track/3eS9oMedrcQhWwVRAZxIXX?si=Y1ejjIMdR-SheROxcU7iHQ
65,2020-07-01,2020-07-30,https://open.spotify.com/track/5kH6EY3bc0dp5LmTilBj6J?si=CWoQCi3mRDWERglSJIG34w
66,2020-07-01,2020-07-30,https://open.spotify.com/track/0P8lbWigAHXPKxUG60xh79?si=QHU5c6F-QUKksEi1mum3pA
67,2020-07-01,2020-07-30,https://open.spotify.com/track/6dUfUi14QkuIpGA0GFFPyC?si=UNcbsD5dTri3b89LulRoLQ
68,2020-07-01,2020-07-30,https://open.spotify.com/episode/2fY3IWi9A7ZGCXp6NBmOwu?si=5xMrST2KReal3DG3bW-6_g
69,2020-07-01,2020-07-30,https://open.spotify.com/playlist/54GnACrVdFoSWhl45atFjC?si=iOJbf7NVRMmbLeCSBuoGLQ
70,2020-07-01,2020-07-30,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ?si=HEic_awNSD-lmRl97wzS2Q
71,2020-07-01,2020-07-30,https://open.spotify.com/playlist/6Uv2WgQlszFQwNLhTle5AX?si=mfLFXMxUSxagIKu2UBZe8A
72,2020-07-01,2020-07-30,https://open.spotify.com/artist/6BhyR6S5nizForWsD5NO6N
73,2020-07-01,2020-07-30,https://open.spotify.com/album/6s0xRsYuh2tVfgh7vsMDJf?si=_MZIQwnCT4yPqMzK0CDBXA
74,2020-07-01,2020-07-30,https://open.spotify.com/playlist/4nImHihLDikMHWI6dBjfYw?si=ZBfkjtrkRTuTgsxXINajJg
75,2020-07-01,2020-07-30,https://open.spotify.com/track/6eQlzwUy3ZKzR9B4UkmPjc?si=Tf0uP4PvTD-3v0MHNuS4XA
76,2020-07-01,2020-07-30,https://open.spotify.com/track/6dFn6my1sHK2bcf23GlHwM?si=9QaoGbcUSty8igaeTHxzJQ
77,2020-07-01,2020-07-30,https://open.spotify.com/track/0aORGeVLobjMJT3PvEYoUq?si=fqT1Km17RVKXzcBG1zRN5w
78,2020-07-01,2020-07-30,https://open.spotify.com/playlist/6Vm5AgmfhpOvmNBLIISzU6
79,2020-07-01,2020-07-30,https://open.spotify.com/album/3Va0ajVzIBz2Fd54EIWy66?si=KFvg7NisQweWtXx3x8yPeQ
